"servers";"round";"QsizeAtStart";"busySrvAtStart";"deltaServed";"avgD";"avgQ";"avgU"
11;26;0;10;73;1,46575342465753;0,0297222222222222;0,546967592592593
11;27;0;11;76;55,8289473684211;1,17861111111111;0,734652777777778
11;28;0;11;62;94,0161290322581;1,84027777777778;0,654837962962963
11;29;0;11;73;15,8356164383562;0,321111111111111;0,635023148148148
11;30;0;10;76;48,3947368421053;1,2475;0,748634259259259
11;31;0;10;59;22,271186440678;0,365;0,596828703703704
11;32;0;11;81;144,481481481481;3,53194444444444;0,869282407407407
11;33;0;10;77;28,4155844155844;0,607777777777778;0,749537037037037
11;34;0;11;66;7,03030303030303;0,141388888888889;0,681550925925926
11;35;0;10;80;97,8375;2,17416666666667;0,834282407407407
11;36;0;10;68;31,1911764705882;0,589166666666667;0,62025462962963
11;37;0;11;78;10,0897435897436;0,218611111111111;0,598101851851852
11;38;0;11;83;6,80722891566265;0,156944444444444;0,68962962962963
11;39;0;11;89;113,674157303371;2,81027777777778;0,764166666666667
11;40;0;11;68;0,955882352941177;0,0180555555555556;0,577361111111111
11;41;0;11;99;57,8484848484849;1,59083333333333;0,798958333333333
11;42;0;11;66;9,77272727272727;0,179166666666667;0,673587962962963
11;43;0;11;79;53,8101265822785;1,18083333333333;0,724861111111111
11;44;0;11;70;4,78571428571429;0,0930555555555556;0,509791666666667
11;45;0;11;94;66,5425531914894;1,7375;0,878240740740741
11;46;0;11;59;0,898305084745763;0,0147222222222222;0,460578703703704
11;47;0;11;86;85,7093023255814;2,0475;0,791921296296296
11;48;0;11;82;5,6219512195122;0,128055555555556;0,712569444444444
11;49;0;11;75;1,70666666666667;0,0355555555555556;0,556435185185185
11;50;0;11;65;0,507692307692308;0,00916666666666667;0,636666666666667
11;51;0;10;79;141,518987341772;5,01027777777778;0,739907407407407
11;52;0;11;65;1,35384615384615;0,0244444444444444;0,500069444444444
11;53;0;11;69;12,0724637681159;0,231388888888889;0,625810185185185
11;54;0;11;71;0,507042253521127;0,01;0,618055555555556
11;55;0;10;70;12,5714285714286;0,244444444444444;0,66849537037037
