"Data","Hora.Chegada","Chamada","Hora.Chamada","Guiche","Tempo.Espera","arrivalTimestamp","servStartTimestamp","turno","prefer","Tipo","waitingTime","servDuration","timediff"
"2016/02/25","20:57:23","E013","20:59:20","16","1",2016-02-25 20:57:23,2016-02-25 20:59:20,"3",FALSE,"E",117,10,5
"2016/02/25","20:57:29","E014","20:59:30","16","2",2016-02-25 20:57:29,2016-02-25 20:59:30,"3",FALSE,"E",121,10,6
"2016/02/25","20:57:31","A371","21:12:46","3","15",2016-02-25 20:57:31,2016-02-25 21:12:46,"3",FALSE,"A",915,7,2
"2016/02/25","20:57:35","E015","20:59:40","16","2",2016-02-25 20:57:35,2016-02-25 20:59:40,"3",FALSE,"E",125,22,4
"2016/02/25","20:57:38","E016","21:00:02","16","2",2016-02-25 20:57:38,2016-02-25 21:00:02,"3",FALSE,"E",144,28,3
"2016/02/25","20:58:01","E017","21:00:30","16","2",2016-02-25 20:58:01,2016-02-25 21:00:30,"3",FALSE,"E",149,3,23
"2016/02/25","20:58:17","E018","21:00:33","16","2",2016-02-25 20:58:17,2016-02-25 21:00:33,"3",FALSE,"E",136,2341,16
"2016/02/25","20:59:05","A372","21:12:53","3","13",2016-02-25 20:59:05,2016-02-25 21:12:53,"3",FALSE,"A",828,1116,48
"2016/02/26","20:02:38","A277","20:02:59","8","0",2016-02-26 20:02:38,2016-02-26 20:02:59,"3",FALSE,"A",21,308,159
"2016/02/26","20:03:39","A278","20:03:53","4","0",2016-02-26 20:03:39,2016-02-26 20:03:53,"3",FALSE,"A",14,178,61
"2016/02/26","20:03:57","A279","20:04:00","7","0",2016-02-26 20:03:57,2016-02-26 20:04:00,"3",FALSE,"A",3,2232,18
"2016/02/26","20:05:08","A280","20:06:51","4","1",2016-02-26 20:05:08,2016-02-26 20:06:51,"3",FALSE,"A",103,550,71
"2016/02/26","20:07:59","A281","20:08:07","8","0",2016-02-26 20:07:59,2016-02-26 20:08:07,"3",FALSE,"A",8,329,171
"2016/02/26","20:08:03","A282","20:08:27","6","0",2016-02-26 20:08:03,2016-02-26 20:08:27,"3",FALSE,"A",24,223,4
"2016/02/26","20:08:08","E016","20:11:48","16","3",2016-02-26 20:08:08,2016-02-26 20:11:48,"3",FALSE,"E",220,957,5
"2016/02/26","20:11:46","A283","20:12:10","6","0",2016-02-26 20:11:46,2016-02-26 20:12:10,"3",FALSE,"A",24,449,218
"2016/02/26","20:12:47","A284","20:13:36","8","0",2016-02-26 20:12:47,2016-02-26 20:13:36,"3",FALSE,"A",49,1070,61
"2016/02/26","20:14:59","A285","20:15:12","10","0",2016-02-26 20:14:59,2016-02-26 20:15:12,"3",FALSE,"A",13,993,132
"2016/02/26","20:15:03","A286","20:16:01","4","0",2016-02-26 20:15:03,2016-02-26 20:16:01,"3",FALSE,"A",58,359,4
"2016/02/26","20:19:15","A287","20:19:39","6","0",2016-02-26 20:19:15,2016-02-26 20:19:39,"3",FALSE,"A",24,1753,252
"2016/02/26","20:21:33","A288","20:22:00","4","0",2016-02-26 20:21:33,2016-02-26 20:22:00,"3",FALSE,"A",27,1039,138
"2016/02/26","20:27:23","E017","20:27:45","16","0",2016-02-26 20:27:23,2016-02-26 20:27:45,"3",FALSE,"E",22,1900,350
"2016/02/26","20:30:19","A289","20:31:26","8","1",2016-02-26 20:30:19,2016-02-26 20:31:26,"3",FALSE,"A",67,339,176
"2016/02/26","20:30:22","A290","20:31:36","3","1",2016-02-26 20:30:22,2016-02-26 20:31:36,"3",FALSE,"A",74,344,3
"2016/02/26","20:30:25","A291","20:31:40","9","1",2016-02-26 20:30:25,2016-02-26 20:31:40,"3",FALSE,"A",75,113,3
"2016/02/26","20:30:27","A292","20:31:45","10","1",2016-02-26 20:30:27,2016-02-26 20:31:45,"3",FALSE,"A",78,355,2
"2016/02/26","20:33:17","A293","20:33:33","9","0",2016-02-26 20:33:17,2016-02-26 20:33:33,"3",FALSE,"A",16,331,170
"2016/02/26","20:36:22","A294","20:37:05","8","0",2016-02-26 20:36:22,2016-02-26 20:37:05,"3",FALSE,"A",43,1084,185
"2016/02/26","20:36:43","A295","20:37:20","3","0",2016-02-26 20:36:43,2016-02-26 20:37:20,"3",FALSE,"A",37,261,21
"2016/02/26","20:36:46","A296","20:37:40","10","0",2016-02-26 20:36:46,2016-02-26 20:37:40,"3",FALSE,"A",54,627,3
"2016/02/26","20:37:22","A297","20:39:04","9","1",2016-02-26 20:37:22,2016-02-26 20:39:04,"3",FALSE,"A",102,405,36
"2016/02/26","20:39:09","A298","20:39:19","4","0",2016-02-26 20:39:09,2016-02-26 20:39:19,"3",FALSE,"A",10,118,107
"2016/02/26","20:39:13","A299","20:41:12","7","1",2016-02-26 20:39:13,2016-02-26 20:41:12,"3",FALSE,"A",119,1733,4
"2016/02/26","20:39:50","A300","20:41:17","4","1",2016-02-26 20:39:50,2016-02-26 20:41:17,"3",FALSE,"A",87,65,37
"2016/02/26","20:40:03","A301","20:41:41","3","1",2016-02-26 20:40:03,2016-02-26 20:41:41,"3",FALSE,"A",98,334,13
"2016/02/26","20:42:11","A302","20:42:22","4","0",2016-02-26 20:42:11,2016-02-26 20:42:22,"3",FALSE,"A",11,170,128
"2016/02/26","20:44:26","A303","20:45:12","4","0",2016-02-26 20:44:26,2016-02-26 20:45:12,"3",FALSE,"A",46,69,135
"2016/02/26","20:45:23","A304","20:45:49","9","0",2016-02-26 20:45:23,2016-02-26 20:45:49,"3",FALSE,"A",26,34,57
"2016/02/26","20:45:40","A305","20:46:21","4","0",2016-02-26 20:45:40,2016-02-26 20:46:21,"3",FALSE,"A",41,133,17
"2016/02/26","20:45:44","A306","20:46:23","9","0",2016-02-26 20:45:44,2016-02-26 20:46:23,"3",FALSE,"A",39,472,4
"2016/02/26","20:46:54","A307","20:47:15","3","0",2016-02-26 20:46:54,2016-02-26 20:47:15,"3",FALSE,"A",21,59,70
"2016/02/26","20:46:59","A308","20:48:07","10","1",2016-02-26 20:46:59,2016-02-26 20:48:07,"3",FALSE,"A",68,985,5
"2016/02/26","20:47:04","A309","20:48:14","3","1",2016-02-26 20:47:04,2016-02-26 20:48:14,"3",FALSE,"A",70,101,5
"2016/02/26","20:47:07","A310","20:48:34","4","1",2016-02-26 20:47:07,2016-02-26 20:48:34,"3",FALSE,"A",87,53,3
"2016/02/26","20:47:23","A311","20:48:52","6","1",2016-02-26 20:47:23,2016-02-26 20:48:52,"3",FALSE,"A",89,166,16
"2016/02/26","20:47:41","A312","20:49:27","4","1",2016-02-26 20:47:41,2016-02-26 20:49:27,"3",FALSE,"A",106,27,18
"2016/02/26","20:47:53","A313","20:49:54","4","2",2016-02-26 20:47:53,2016-02-26 20:49:54,"3",FALSE,"A",121,49,12
"2016/02/26","20:47:57","A314","20:49:55","3","1",2016-02-26 20:47:57,2016-02-26 20:49:55,"3",FALSE,"A",118,17,4
"2016/02/26","20:48:17","A315","20:50:12","3","1",2016-02-26 20:48:17,2016-02-26 20:50:12,"3",FALSE,"A",115,54,20
"2016/02/26","20:48:31","A316","20:50:43","4","2",2016-02-26 20:48:31,2016-02-26 20:50:43,"3",FALSE,"A",132,235,14
"2016/02/26","20:49:16","A317","20:51:06","3","1",2016-02-26 20:49:16,2016-02-26 20:51:06,"3",FALSE,"A",110,402,45
"2016/02/26","20:49:23","A318","20:51:38","6","2",2016-02-26 20:49:23,2016-02-26 20:51:38,"3",FALSE,"A",135,383,7
"2016/02/26","20:49:30","A319","20:54:15","9","4",2016-02-26 20:49:30,2016-02-26 20:54:15,"3",FALSE,"A",285,39,7
"2016/02/26","20:49:41","A320","20:54:38","4","4",2016-02-26 20:49:41,2016-02-26 20:54:38,"3",FALSE,"A",297,69,11
"2016/02/26","20:50:37","A321","20:54:54","9","4",2016-02-26 20:50:37,2016-02-26 20:54:54,"3",FALSE,"A",257,385,56
"2016/02/26","20:51:09","A322","20:55:09","8","4",2016-02-26 20:51:09,2016-02-26 20:55:09,"3",FALSE,"A",240,117,32
"2016/02/26","20:51:17","A323","20:55:47","4","4",2016-02-26 20:51:17,2016-02-26 20:55:47,"3",FALSE,"A",270,213,8
"2016/02/26","20:52:00","A324","20:57:06","8","5",2016-02-26 20:52:00,2016-02-26 20:57:06,"3",FALSE,"A",306,409,43
"2016/02/26","20:52:06","A325","20:57:48","3","5",2016-02-26 20:52:06,2016-02-26 20:57:48,"3",FALSE,"A",342,27,6
"2016/02/26","20:52:12","A326","20:58:01","6","5",2016-02-26 20:52:12,2016-02-26 20:58:01,"3",FALSE,"A",349,23,6
"2016/02/26","20:52:54","A327","20:58:15","3","5",2016-02-26 20:52:54,2016-02-26 20:58:15,"3",FALSE,"A",321,13,42
"2016/02/26","20:53:12","A328","20:58:24","6","5",2016-02-26 20:53:12,2016-02-26 20:58:24,"3",FALSE,"A",312,73,18
"2016/02/26","20:53:17","A329","20:58:28","3","5",2016-02-26 20:53:17,2016-02-26 20:58:28,"3",FALSE,"A",311,355,5
"2016/02/26","20:53:21","A330","20:59:20","4","5",2016-02-26 20:53:21,2016-02-26 20:59:20,"3",FALSE,"A",359,23,4
"2016/02/26","20:53:23","A331","20:59:37","6","6",2016-02-26 20:53:23,2016-02-26 20:59:37,"3",FALSE,"A",374,11,2
"2016/02/26","20:53:29","A332","20:59:43","4","6",2016-02-26 20:53:29,2016-02-26 20:59:43,"3",FALSE,"A",374,293,6
"2016/02/26","20:53:32","A333","20:59:48","6","6",2016-02-26 20:53:32,2016-02-26 20:59:48,"3",FALSE,"A",376,274,3
"2016/02/26","20:53:39","A334","21:01:19","9","7",2016-02-26 20:53:39,2016-02-26 21:01:19,"3",FALSE,"A",460,180,7
"2016/02/26","20:54:19","A335","21:03:55","8","9",2016-02-26 20:54:19,2016-02-26 21:03:55,"3",FALSE,"A",576,279,40
"2016/02/26","20:54:37","A336","21:04:19","9","9",2016-02-26 20:54:37,2016-02-26 21:04:19,"3",FALSE,"A",582,452,18
"2016/02/26","20:54:44","A337","21:04:22","6","9",2016-02-26 20:54:44,2016-02-26 21:04:22,"3",FALSE,"A",578,212,7
"2016/02/26","20:55:24","A338","21:04:23","3","8",2016-02-26 20:55:24,2016-02-26 21:04:23,"3",FALSE,"A",539,237,40
"2016/02/26","20:55:33","A339","21:04:32","10","8",2016-02-26 20:55:33,2016-02-26 21:04:32,"3",FALSE,"A",539,13,9
"2016/02/26","20:55:55","A340","21:04:36","4","8",2016-02-26 20:55:55,2016-02-26 21:04:36,"3",FALSE,"A",521,21,22
"2016/02/26","20:56:36","A341","21:04:45","10","8",2016-02-26 20:56:36,2016-02-26 21:04:45,"3",FALSE,"A",489,221,41
"2016/02/26","20:58:38","A342","21:04:57","4","6",2016-02-26 20:58:38,2016-02-26 21:04:57,"3",FALSE,"A",379,267,107
"2016/02/26","20:59:34","A343","21:07:54","6","8",2016-02-26 20:59:34,2016-02-26 21:07:54,"3",FALSE,"A",500,11,56
"2016/02/29","20:00:00","A365","20:14:50","6","14",2016-02-29 20:00:00,2016-02-29 20:14:50,"3",FALSE,"A",890,458,33
"2016/02/29","20:00:20","A366","20:21:03","10","20",2016-02-29 20:00:20,2016-02-29 20:21:03,"3",FALSE,"A",1243,298,20
"2016/02/29","20:00:39","A367","20:22:28","6","21",2016-02-29 20:00:39,2016-02-29 20:22:28,"3",FALSE,"A",1309,63,19
"2016/02/29","20:00:56","AP006","20:01:05","9","0",2016-02-29 20:00:56,2016-02-29 20:01:05,"3",TRUE,"AP",9,360,17
"2016/02/29","20:01:07","A368","20:23:31","6","22",2016-02-29 20:01:07,2016-02-29 20:23:31,"3",FALSE,"A",1344,386,11
"2016/02/29","20:01:12","A369","20:23:37","9","22",2016-02-29 20:01:12,2016-02-29 20:23:37,"3",FALSE,"A",1345,15,5
"2016/02/29","20:01:19","A370","20:23:52","9","22",2016-02-29 20:01:19,2016-02-29 20:23:52,"3",FALSE,"A",1353,13,7
"2016/02/29","20:01:36","A371","20:24:05","9","22",2016-02-29 20:01:36,2016-02-29 20:24:05,"3",FALSE,"A",1349,39,17
"2016/02/29","20:04:41","E030","20:36:03","16","31",2016-02-29 20:04:41,2016-02-29 20:36:03,"3",FALSE,"E",1882,77,185
"2016/02/29","20:04:44","E031","20:37:20","16","32",2016-02-29 20:04:44,2016-02-29 20:37:20,"3",FALSE,"E",1956,28,3
"2016/02/29","20:04:50","E032","20:37:48","16","32",2016-02-29 20:04:50,2016-02-29 20:37:48,"3",FALSE,"E",1978,15,6
"2016/02/29","20:04:55","E033","20:38:03","16","33",2016-02-29 20:04:55,2016-02-29 20:38:03,"3",FALSE,"E",1988,19,5
"2016/02/29","20:05:03","E034","20:38:22","16","33",2016-02-29 20:05:03,2016-02-29 20:38:22,"3",FALSE,"E",1999,18,8
"2016/02/29","20:05:11","E035","20:38:40","16","33",2016-02-29 20:05:11,2016-02-29 20:38:40,"3",FALSE,"E",2009,11,8
"2016/02/29","20:05:14","E036","20:38:51","16","33",2016-02-29 20:05:14,2016-02-29 20:38:51,"3",FALSE,"E",2017,10,3
"2016/02/29","20:06:22","AP007","20:07:05","9","0",2016-02-29 20:06:22,2016-02-29 20:07:05,"3",TRUE,"AP",43,20,68
"2016/02/29","20:06:28","A372","20:24:44","9","18",2016-02-29 20:06:28,2016-02-29 20:24:44,"3",FALSE,"A",1096,230,6
"2016/02/29","20:07:33","A373","20:25:30","7","17",2016-02-29 20:07:33,2016-02-29 20:25:30,"3",FALSE,"A",1077,1611,65
"2016/02/29","20:09:26","A374","20:26:01","10","16",2016-02-29 20:09:26,2016-02-29 20:26:01,"3",FALSE,"A",995,849,113
"2016/02/29","20:09:48","A375","20:28:34","9","18",2016-02-29 20:09:48,2016-02-29 20:28:34,"3",FALSE,"A",1126,61,22
"2016/02/29","20:10:24","A376","20:29:35","9","19",2016-02-29 20:10:24,2016-02-29 20:29:35,"3",FALSE,"A",1151,141,36
"2016/02/29","20:11:55","A377","20:29:45","4","17",2016-02-29 20:11:55,2016-02-29 20:29:45,"3",FALSE,"A",1070,324,91
"2016/02/29","20:15:46","AP008","20:18:45","9","2",2016-02-29 20:15:46,2016-02-29 20:18:45,"3",TRUE,"AP",179,292,231
"2016/02/29","20:16:20","A378","20:29:57","6","13",2016-02-29 20:16:20,2016-02-29 20:29:57,"3",FALSE,"A",817,92,34
"2016/02/29","20:17:51","A379","20:31:29","6","13",2016-02-29 20:17:51,2016-02-29 20:31:29,"3",FALSE,"A",818,957,91
"2016/02/29","20:18:02","A380","20:31:56","9","13",2016-02-29 20:18:02,2016-02-29 20:31:56,"3",FALSE,"A",834,372,11
"2016/02/29","20:19:12","A381","20:32:39","8","13",2016-02-29 20:19:12,2016-02-29 20:32:39,"3",FALSE,"A",807,14,70
"2016/02/29","20:21:00","A382","20:32:53","8","11",2016-02-29 20:21:00,2016-02-29 20:32:53,"3",FALSE,"A",713,383,108
"2016/02/29","20:21:22","A383","20:35:09","4","13",2016-02-29 20:21:22,2016-02-29 20:35:09,"3",FALSE,"A",827,60,22
"2016/02/29","20:24:42","E037","20:39:01","16","14",2016-02-29 20:24:42,2016-02-29 20:39:01,"3",FALSE,"E",859,626,200
"2016/02/29","20:25:37","A384","20:36:09","4","10",2016-02-29 20:25:37,2016-02-29 20:36:09,"3",FALSE,"A",632,245,55
"2016/02/29","20:26:57","A385","20:38:08","9","11",2016-02-29 20:26:57,2016-02-29 20:38:08,"3",FALSE,"A",671,15,80
"2016/02/29","20:28:19","A386","20:38:23","9","10",2016-02-29 20:28:19,2016-02-29 20:38:23,"3",FALSE,"A",604,35,82
"2016/02/29","20:28:56","A387","20:38:58","9","10",2016-02-29 20:28:56,2016-02-29 20:38:58,"3",FALSE,"A",602,23,37
"2016/02/29","20:30:34","A388","20:39:16","8","8",2016-02-29 20:30:34,2016-02-29 20:39:16,"3",FALSE,"A",522,290,98
"2016/02/29","20:30:52","A389","20:39:21","9","8",2016-02-29 20:30:52,2016-02-29 20:39:21,"3",FALSE,"A",509,1171,18
"2016/02/29","20:31:09","A390","20:40:10","10","9",2016-02-29 20:31:09,2016-02-29 20:40:10,"3",FALSE,"A",541,349,17
"2016/02/29","20:31:27","A391","20:40:14","4","8",2016-02-29 20:31:27,2016-02-29 20:40:14,"3",FALSE,"A",527,52,18
"2016/02/29","20:31:46","A392","20:41:06","4","9",2016-02-29 20:31:46,2016-02-29 20:41:06,"3",FALSE,"A",560,63,19
"2016/02/29","20:32:27","A393","20:42:09","4","9",2016-02-29 20:32:27,2016-02-29 20:42:09,"3",FALSE,"A",582,148,41
"2016/02/29","20:32:31","A394","20:44:06","8","11",2016-02-29 20:32:31,2016-02-29 20:44:06,"3",FALSE,"A",695,199,4
"2016/02/29","20:33:28","A395","20:44:37","4","11",2016-02-29 20:33:28,2016-02-29 20:44:37,"3",FALSE,"A",669,327,57
"2016/02/29","20:34:11","A396","20:45:59","10","11",2016-02-29 20:34:11,2016-02-29 20:45:59,"3",FALSE,"A",708,19,43
"2016/02/29","20:35:25","A397","20:46:18","10","10",2016-02-29 20:35:25,2016-02-29 20:46:18,"3",FALSE,"A",653,432,74
"2016/02/29","20:35:37","A398","20:47:25","8","11",2016-02-29 20:35:37,2016-02-29 20:47:25,"3",FALSE,"A",708,27,12
"2016/02/29","20:35:44","A399","20:47:26","6","11",2016-02-29 20:35:44,2016-02-29 20:47:26,"3",FALSE,"A",702,20,7
"2016/02/29","20:35:54","A400","20:47:46","6","11",2016-02-29 20:35:54,2016-02-29 20:47:46,"3",FALSE,"A",712,84,10
"2016/02/29","20:36:49","A401","20:47:52","8","11",2016-02-29 20:36:49,2016-02-29 20:47:52,"3",FALSE,"A",663,135,55
"2016/02/29","20:37:24","A402","20:49:10","6","11",2016-02-29 20:37:24,2016-02-29 20:49:10,"3",FALSE,"A",706,434,35
"2016/02/29","20:38:25","A403","20:50:04","4","11",2016-02-29 20:38:25,2016-02-29 20:50:04,"3",FALSE,"A",699,594,61
"2016/02/29","20:38:32","A404","20:50:07","8","11",2016-02-29 20:38:32,2016-02-29 20:50:07,"3",FALSE,"A",695,18,7
"2016/02/29","20:41:41","A405","20:50:25","8","8",2016-02-29 20:41:41,2016-02-29 20:50:25,"3",FALSE,"A",524,140,189
"2016/02/29","20:41:57","A406","20:52:21","7","10",2016-02-29 20:41:57,2016-02-29 20:52:21,"3",FALSE,"A",624,318,16
"2016/02/29","20:42:01","A407","20:52:45","8","10",2016-02-29 20:42:01,2016-02-29 20:52:45,"3",FALSE,"A",644,50,4
"2016/02/29","20:42:15","A408","20:53:30","10","11",2016-02-29 20:42:15,2016-02-29 20:53:30,"3",FALSE,"A",675,261,14
"2016/02/29","20:43:23","A409","20:53:35","8","10",2016-02-29 20:43:23,2016-02-29 20:53:35,"3",FALSE,"A",612,153,68
"2016/02/29","20:44:51","A410","20:56:08","8","11",2016-02-29 20:44:51,2016-02-29 20:56:08,"3",FALSE,"A",677,215,88
"2016/02/29","20:45:04","A411","20:56:24","6","11",2016-02-29 20:45:04,2016-02-29 20:56:24,"3",FALSE,"A",680,171,13
"2016/02/29","20:45:07","A412","20:57:39","7","12",2016-02-29 20:45:07,2016-02-29 20:57:39,"3",FALSE,"A",752,53,3
"2016/02/29","20:45:15","A413","20:57:51","10","12",2016-02-29 20:45:15,2016-02-29 20:57:51,"3",FALSE,"A",756,408,8
"2016/02/29","20:45:20","A414","20:58:32","7","13",2016-02-29 20:45:20,2016-02-29 20:58:32,"3",FALSE,"A",792,606,5
"2016/02/29","20:45:46","A415","20:58:52","9","13",2016-02-29 20:45:46,2016-02-29 20:58:52,"3",FALSE,"A",786,18,26
"2016/02/29","20:45:50","A416","20:59:10","9","13",2016-02-29 20:45:50,2016-02-29 20:59:10,"3",FALSE,"A",800,212,4
"2016/02/29","20:46:22","A417","20:59:15","6","12",2016-02-29 20:46:22,2016-02-29 20:59:15,"3",FALSE,"A",773,13,32
"2016/02/29","20:46:38","E038","20:49:27","16","2",2016-02-29 20:46:38,2016-02-29 20:49:27,"3",FALSE,"E",169,1860,16
"2016/02/29","20:47:03","A418","20:59:28","6","12",2016-02-29 20:47:03,2016-02-29 20:59:28,"3",FALSE,"A",745,10,25
"2016/02/29","20:47:19","A419","20:59:38","6","12",2016-02-29 20:47:19,2016-02-29 20:59:38,"3",FALSE,"A",739,8,16
"2016/02/29","20:47:30","A420","20:59:43","8","12",2016-02-29 20:47:30,2016-02-29 20:59:43,"3",FALSE,"A",733,11,11
"2016/02/29","20:47:45","A421","20:59:46","6","12",2016-02-29 20:47:45,2016-02-29 20:59:46,"3",FALSE,"A",721,585,15
"2016/02/29","20:47:55","A422","20:59:54","8","11",2016-02-29 20:47:55,2016-02-29 20:59:54,"3",FALSE,"A",719,145,10
"2016/02/29","20:48:11","A423","20:59:58","4","11",2016-02-29 20:48:11,2016-02-29 20:59:58,"3",FALSE,"A",707,274,16
"2016/02/29","20:48:37","A424","21:02:19","8","13",2016-02-29 20:48:37,2016-02-29 21:02:19,"3",FALSE,"A",822,271,26
"2016/02/29","20:49:09","A425","21:02:42","9","13",2016-02-29 20:49:09,2016-02-29 21:02:42,"3",FALSE,"A",813,168,32
"2016/02/29","20:50:19","A426","21:04:32","4","14",2016-02-29 20:50:19,2016-02-29 21:04:32,"3",FALSE,"A",853,82,70
"2016/02/29","20:50:41","A427","21:04:39","10","13",2016-02-29 20:50:41,2016-02-29 21:04:39,"3",FALSE,"A",838,305,22
"2016/02/29","20:50:45","A428","21:05:30","9","14",2016-02-29 20:50:45,2016-02-29 21:05:30,"3",FALSE,"A",885,352,4
"2016/02/29","20:51:09","A429","21:05:54","4","14",2016-02-29 20:51:09,2016-02-29 21:05:54,"3",FALSE,"A",885,252,24
"2016/02/29","20:51:12","A430","21:06:50","8","15",2016-02-29 20:51:12,2016-02-29 21:06:50,"3",FALSE,"A",938,267,3
"2016/02/29","20:51:26","A431","21:08:38","7","17",2016-02-29 20:51:26,2016-02-29 21:08:38,"3",FALSE,"A",1032,21,14
"2016/02/29","20:51:40","A432","21:08:59","7","17",2016-02-29 20:51:40,2016-02-29 21:08:59,"3",FALSE,"A",1039,12,14
"2016/02/29","20:51:44","A433","21:09:11","7","17",2016-02-29 20:51:44,2016-02-29 21:09:11,"3",FALSE,"A",1047,149,4
"2016/02/29","20:51:48","A434","21:09:31","6","17",2016-02-29 20:51:48,2016-02-29 21:09:31,"3",FALSE,"A",1063,482,4
"2016/02/29","20:52:04","E039","21:20:27","16","28",2016-02-29 20:52:04,2016-02-29 21:20:27,"3",FALSE,"E",1703,15,16
"2016/02/29","20:52:10","A435","21:09:44","10","17",2016-02-29 20:52:10,2016-02-29 21:09:44,"3",FALSE,"A",1054,110,6
"2016/02/29","20:52:24","A436","21:10:06","4","17",2016-02-29 20:52:24,2016-02-29 21:10:06,"3",FALSE,"A",1062,264,14
"2016/02/29","20:52:35","A437","21:11:17","8","18",2016-02-29 20:52:35,2016-02-29 21:11:17,"3",FALSE,"A",1122,460,11
"2016/02/29","20:52:48","A438","21:11:22","9","18",2016-02-29 20:52:48,2016-02-29 21:11:22,"3",FALSE,"A",1114,500,13
"2016/02/29","20:53:20","A439","21:11:34","10","18",2016-02-29 20:53:20,2016-02-29 21:11:34,"3",FALSE,"A",1094,507,32
"2016/02/29","20:53:26","A440","21:11:40","7","18",2016-02-29 20:53:26,2016-02-29 21:11:40,"3",FALSE,"A",1094,20,6
"2016/02/29","20:53:35","E040","21:20:42","16","27",2016-02-29 20:53:35,2016-02-29 21:20:42,"3",FALSE,"E",1627,64,9
"2016/02/29","20:53:50","A441","21:12:00","7","18",2016-02-29 20:53:50,2016-02-29 21:12:00,"3",FALSE,"A",1090,671,15
"2016/02/29","20:54:04","A442","21:14:30","4","20",2016-02-29 20:54:04,2016-02-29 21:14:30,"3",FALSE,"A",1226,1865,14
"2016/02/29","20:54:16","A443","21:17:33","6","23",2016-02-29 20:54:16,2016-02-29 21:17:33,"3",FALSE,"A",1397,11,12
"2016/02/29","20:54:45","A444","21:17:44","6","22",2016-02-29 20:54:45,2016-02-29 21:17:44,"3",FALSE,"A",1379,1901,29
"2016/02/29","20:54:58","A445","21:18:57","8","23",2016-02-29 20:54:58,2016-02-29 21:18:57,"3",FALSE,"A",1439,15,13
"2016/02/29","20:55:07","A446","21:19:12","8","24",2016-02-29 20:55:07,2016-02-29 21:19:12,"3",FALSE,"A",1445,35,9
"2016/02/29","20:55:29","A447","21:19:42","9","24",2016-02-29 20:55:29,2016-02-29 21:19:42,"3",FALSE,"A",1453,415,22
"2016/02/29","20:55:37","A448","21:19:47","8","24",2016-02-29 20:55:37,2016-02-29 21:19:47,"3",FALSE,"A",1450,78,8
"2016/02/29","20:55:57","A449","21:20:01","10","24",2016-02-29 20:55:57,2016-02-29 21:20:01,"3",FALSE,"A",1444,22,20
"2016/02/29","20:57:11","A450","21:20:23","10","23",2016-02-29 20:57:11,2016-02-29 21:20:23,"3",FALSE,"A",1392,60,74
"2016/02/29","20:58:18","A451","21:21:05","8","22",2016-02-29 20:58:18,2016-02-29 21:21:05,"3",FALSE,"A",1367,541,67
"2016/02/29","20:58:59","A452","21:21:23","10","22",2016-02-29 20:58:59,2016-02-29 21:21:23,"3",FALSE,"A",1344,235,41
"2016/02/29","20:59:02","A453","21:23:11","7","24",2016-02-29 20:59:02,2016-02-29 21:23:11,"3",FALSE,"A",1449,358,3
"2016/03/01","20:00:53","A304","20:23:26","9","22",2016-03-01 20:00:53,2016-03-01 20:23:26,"3",FALSE,"A",1353,145,74
"2016/03/01","20:03:14","A305","20:25:51","9","22",2016-03-01 20:03:14,2016-03-01 20:25:51,"3",FALSE,"A",1357,309,141
"2016/03/01","20:04:50","A306","20:26:02","3","21",2016-03-01 20:04:50,2016-03-01 20:26:02,"3",FALSE,"A",1272,161,96
"2016/03/01","20:04:56","A307","20:26:28","7","21",2016-03-01 20:04:56,2016-03-01 20:26:28,"3",FALSE,"A",1292,317,6
"2016/03/01","20:06:31","A308","20:27:51","10","21",2016-03-01 20:06:31,2016-03-01 20:27:51,"3",FALSE,"A",1280,810,95
"2016/03/01","20:06:41","A309","20:28:43","3","22",2016-03-01 20:06:41,2016-03-01 20:28:43,"3",FALSE,"A",1322,243,10
"2016/03/01","20:09:16","A310","20:31:00","9","21",2016-03-01 20:09:16,2016-03-01 20:31:00,"3",FALSE,"A",1304,135,155
"2016/03/01","20:12:03","A311","20:31:45","7","19",2016-03-01 20:12:03,2016-03-01 20:31:45,"3",FALSE,"A",1182,1136,167
"2016/03/01","20:14:24","A312","20:32:46","3","18",2016-03-01 20:14:24,2016-03-01 20:32:46,"3",FALSE,"A",1102,697,141
"2016/03/01","20:14:35","A313","20:33:15","9","18",2016-03-01 20:14:35,2016-03-01 20:33:15,"3",FALSE,"A",1120,151,11
"2016/03/01","20:18:19","E013","20:28:13","16","9",2016-03-01 20:18:19,2016-03-01 20:28:13,"3",FALSE,"E",594,1381,224
"2016/03/01","20:20:50","A314","20:41:21","10","20",2016-03-01 20:20:50,2016-03-01 20:41:21,"3",FALSE,"A",1231,283,151
"2016/03/01","20:21:06","A315","20:43:55","8","22",2016-03-01 20:21:06,2016-03-01 20:43:55,"3",FALSE,"A",1369,442,16
"2016/03/01","20:23:13","A316","20:44:23","3","21",2016-03-01 20:23:13,2016-03-01 20:44:23,"3",FALSE,"A",1270,38,127
"2016/03/01","20:23:55","A317","20:45:00","4","21",2016-03-01 20:23:55,2016-03-01 20:45:00,"3",FALSE,"A",1265,60,42
"2016/03/01","20:24:14","A318","20:45:01","3","20",2016-03-01 20:24:14,2016-03-01 20:45:01,"3",FALSE,"A",1247,421,19
"2016/03/01","20:25:51","A319","20:46:00","4","20",2016-03-01 20:25:51,2016-03-01 20:46:00,"3",FALSE,"A",1209,98,97
